reaction_id	reaction_name	stoichiometric_equation	reversible	compartment	pathway_branch	assignment_type	gene_reaction_rule	best_gene	best_locus	enzyme_family	EC_number	KEGG_ID	BioCyc_ID	transcript_log2FC_AD	transcript_padj_AD	proteomics_status	omics_support	biopax_source	balance_status	notes
rxn05276_c0	b-ketoacyl synthetase (Anteiso-C17:0)	12.0 cpd00005_c0 + 17.0 cpd00067_c0 + 6.0 cpd00070_c0 + cpd00760_c0 --> 5.0 cpd00001_c0 + 12.0 cpd00006_c0 + 7.0 cpd00010_c0 + 6.0 cpd00011_c0 + cpd11433_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN			rxn05276				no_support		balanced	
rxn05289_c0	NADPH:oxidized-thioredoxin oxidoreductase	cpd00005_c0 + cpd00067_c0 + cpd11420_c0 --> cpd00006_c0 + cpd11421_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2551197_2550256	contig_1_2551197_2550256	contig_1_2551197_2550256	contig_locus_assignment	1.8.1.9; 1.6.4.5	R02016	META:THIOREDOXIN-REDUCT-NADPH-RXN				no_support		balanced	
rxn05293_c0	2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase	cpd00004_c0 + cpd00067_c0 + cpd08301_c0 --> cpd00001_c0 + cpd00003_c0 + cpd08615_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1475550_1476629	contig_1_1475550_1476629	contig_1_1475550_1476629	contig_locus_assignment	1.17.7.3		rxn05293				no_support		balanced	
rxn05297_c0	TRANS-RXNBWI-115637.ce.maizeexp.GLT_GLT	cpd00023_e0 + cpd00067_e0 <=> cpd00023_c0 + cpd00067_c0	True	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1729367_1730575 or contig_1_1870509_1869367 or contig_1_3005697_3006839 or contig_1_4133883_4132777 or contig_1_4565290_4563902 or contig_1_4913811_4915337	contig_1_1729367_1730575	contig_1_1729367_1730575	contig_locus_assignment			rxn05297				no_support		balanced	
rxn05298_c0	Na+/glutamate symport	cpd00023_e0 + cpd00971_e0 <=> cpd00023_c0 + cpd00971_c0	True	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1729367_1730575 or contig_1_1870509_1869367 or contig_1_3005697_3006839 or contig_1_4133883_4132777 or contig_1_4565290_4563902 or contig_1_4913811_4915337	contig_1_1729367_1730575	contig_1_1729367_1730575	contig_locus_assignment			rxn05298				no_support		balanced	
rxn05299_c0	TRANS-RXNBWI-115637.ce.maizeexp.HIS_HIS	cpd00067_e0 + cpd00119_e0 <=> cpd00067_c0 + cpd00119_c0	True	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2100432_2099239 or contig_2_151374_152861	contig_1_2100432_2099239	contig_1_2100432_2099239	contig_locus_assignment			rxn05299				no_support		balanced	
rxn05300_c0	TRANS-RXNBWI-115637.ce.maizeexp.THR_THR	cpd00067_e0 + cpd00161_e0 <-- cpd00067_c0 + cpd00161_c0	False	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4136460_4135195	contig_1_4136460_4135195	contig_1_4136460_4135195	contig_locus_assignment			META:TRANS-RXN-72				no_support		balanced	
rxn05301_c0	TRANS-RXNBWI-115637.ce.maizeexp.TYR_TYR	cpd00067_e0 + cpd00069_e0 <=> cpd00067_c0 + cpd00069_c0	True	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2879170_2880345 or contig_1_4854166_4852943	contig_1_2879170_2880345	contig_1_2879170_2880345	contig_locus_assignment			META:TRANS-RXN-77				no_support		balanced	
rxn05303_c0	Arginine symporter	cpd00051_e0 + cpd00067_e0 <=> cpd00051_c0 + cpd00067_c0	True	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4722680_4723969 or contig_2_151374_152861	contig_1_4722680_4723969	contig_1_4722680_4723969	contig_locus_assignment			rxn05303				no_support		balanced	
rxn05305_c0	L-lysine transport out via proton antiport reversible	cpd00039_c0 + cpd00067_e0 --> cpd00039_e0 + cpd00067_c0	False	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4045082_4043505 or contig_2_151374_152861	contig_1_4045082_4043505	contig_1_4045082_4043505	contig_locus_assignment			rxn05305				no_support		balanced	
rxn05307_c0	TRANS-RXNBWI-115637.ce.maizeexp.SER_SER	cpd00054_e0 + cpd00067_e0 <-- cpd00054_c0 + cpd00067_c0	False	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4136460_4135195	contig_1_4136460_4135195	contig_1_4136460_4135195	contig_locus_assignment			META:TRANS-RXN-71				no_support		balanced	
rxn05312_c0	Inorganic phosphate transporter	cpd00009_e0 + 2.0 cpd00067_e0 --> cpd00009_c0 + 2.0 cpd00067_c0	False	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1127904_1129280 or contig_1_1260510_1262063 or contig_1_383374_382064	contig_1_1127904_1129280	contig_1_1127904_1129280	contig_locus_assignment			META:TRANS-RXN-114				no_support		balanced	
rxn05316_c0	TRANS-RXNBWI-115572.ce.maizeexp.INOSINE_INOSINE	cpd00067_e0 + cpd00246_e0 --> cpd00067_c0 + cpd00246_c0	False	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2653263_2652223	contig_1_2653263_2652223	contig_1_2653263_2652223	contig_locus_assignment			META:TRANS-RXN-108G				no_support		balanced	
rxn05318_c0	TRANS-RXN-203.ce	cpd00067_e0 + cpd00182_e0 --> cpd00067_c0 + cpd00182_c0	False	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2653263_2652223	contig_1_2653263_2652223	contig_1_2653263_2652223	contig_locus_assignment			META:TRANS-RXN-108A; META:TRANS-RXN-203				no_support		balanced	
rxn05319_c0	TRANS-RXNBWI-115401.ce.maizeexp.OH_OH	cpd00001_e0 <=> cpd00001_c0	True	c0,e0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN			META:TRANS-RXN-145; META:TRANS-RXN0-547				no_support		balanced	
rxn05322_c0	Butyryl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)	cpd00003_c0 + cpd11464_c0 <-- cpd00004_c0 + cpd00067_c0 + cpd11465_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3156164_3157354 or contig_1_3972908_3974491	contig_1_2371200_2372852	contig_1_2371200_2372852	contig_locus_assignment	1.3.1.9	R04429	rxn05322				no_support		balanced	
rxn05323_c0	Tetradecanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)	cpd00003_c0 + cpd11466_c0 <-- cpd00004_c0 + cpd00067_c0 + cpd11467_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3156164_3157354 or contig_1_3972908_3974491	contig_1_2371200_2372852	contig_1_2371200_2372852	contig_locus_assignment	1.3.1.9	R04966	META:RXN-9662				no_support		balanced	
rxn05324_c0	Dodecanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)	cpd00003_c0 + cpd11468_c0 <-- cpd00004_c0 + cpd00067_c0 + cpd11469_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3156164_3157354 or contig_1_3972908_3974491	contig_1_2371200_2372852	contig_1_2371200_2372852	contig_locus_assignment	1.3.1.9	R04724	META:RXN-9661				no_support		balanced	
rxn05325_c0	Octanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)	cpd00003_c0 + cpd11470_c0 <-- cpd00004_c0 + cpd00067_c0 + cpd11471_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3156164_3157354 or contig_1_3972908_3974491	contig_1_2371200_2372852	contig_1_2371200_2372852	contig_locus_assignment	1.3.1.9	R04958	META:RXN-9659				no_support		balanced	
rxn05326_c0	Hexanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)	cpd00003_c0 + cpd11472_c0 <-- cpd00004_c0 + cpd00067_c0 + cpd11473_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3156164_3157354 or contig_1_3972908_3974491	contig_1_2371200_2372852	contig_1_2371200_2372852	contig_locus_assignment	1.3.1.9	R04955	META:RXN-9658				no_support		balanced	
rxn05327_c0	Decanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)	cpd00003_c0 + cpd11474_c0 <-- cpd00004_c0 + cpd00067_c0 + cpd11475_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3156164_3157354 or contig_1_3972908_3974491	contig_1_2371200_2372852	contig_1_2371200_2372852	contig_locus_assignment	1.3.1.9	R04961	rxn05327				no_support		balanced	
rxn05328_c0	Hexadecanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)	cpd00003_c0 + cpd11476_c0 <-- cpd00004_c0 + cpd00067_c0 + cpd11477_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3156164_3157354 or contig_1_3972908_3974491	contig_1_2371200_2372852	contig_1_2371200_2372852	contig_locus_assignment	1.3.1.9	R04969	META:RXN-9663				no_support		balanced	
rxn05329_c0	(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase	cpd11478_c0 --> cpd00001_c0 + cpd11465_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_3100547_3101059 or contig_1_3330428_3329967	contig_1_3100547_3101059	contig_1_3100547_3101059	contig_locus_assignment	4.2.1.59; 4.2.1.58; 4.2.1.60; 4.2.1.61	R04428	rxn05329				no_support		balanced	
rxn05330_c0	(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase	cpd11479_c0 <=> cpd00001_c0 + cpd11473_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3100547_3101059 or contig_1_3330428_3329967 or contig_1_3972908_3974491	contig_1_2371200_2372852	contig_1_2371200_2372852	contig_locus_assignment	4.2.1.59; 4.2.1.58; 4.2.1.60; 4.2.1.61	R04954	rxn05330				no_support		balanced	
rxn05332_c0	(3R)-3-Hydroxypalmitoyl-[acyl-carrier-protein] hydro-lyase	cpd11481_c0 <=> cpd00001_c0 + cpd11477_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3100547_3101059 or contig_1_3330428_3329967 or contig_1_3972908_3974491	contig_1_2371200_2372852	contig_1_2371200_2372852	contig_locus_assignment	4.2.1.59; 4.2.1.58; 4.2.1.60; 4.2.1.61	R04544	rxn05332				no_support		balanced	
rxn05333_c0	(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase	cpd11482_c0 <=> cpd00001_c0 + cpd11475_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3100547_3101059 or contig_1_3330428_3329967 or contig_1_3972908_3974491	contig_1_2371200_2372852	contig_1_2371200_2372852	contig_locus_assignment	4.2.1.59; 4.2.1.58; 4.2.1.60; 4.2.1.61	R04535	rxn05333				no_support		balanced	
rxn05334_c0	(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase	cpd11483_c0 --> cpd00001_c0 + cpd11471_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3100547_3101059 or contig_1_3330428_3329967 or contig_1_3972908_3974491	contig_1_2371200_2372852	contig_1_2371200_2372852	contig_locus_assignment	4.2.1.59; 4.2.1.58; 4.2.1.60; 4.2.1.61	R04537	META:4.2.1.59-RXN				no_support		balanced	
rxn05335_c0	(3R)-3-Hydroxypalmitoyl-[acyl-carrier-protein] hydro-lyase	cpd11484_c0 <=> cpd00001_c0 + cpd11467_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3100547_3101059 or contig_1_3330428_3329967 or contig_1_3972908_3974491	contig_1_2371200_2372852	contig_1_2371200_2372852	contig_locus_assignment	4.2.1.59; 4.2.1.58; 4.2.1.60; 4.2.1.61	R04568	META:RXN-9537				no_support		balanced	
rxn05336_c0	(3R)-3-Hydroxypalmitoyl-[acyl-carrier-protein]:NADP+ oxidoreductase	cpd00006_c0 + cpd11481_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd11485_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2078201_2078953 or contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3972908_3974491	contig_1_2078201_2078953	contig_1_2078201_2078953	contig_locus_assignment	1.1.1.100	R04543	rxn05336				no_support		balanced	
rxn05337_c0	(3R)-3-Hydroxyhexanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase	cpd00006_c0 + cpd11479_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd11486_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2078201_2078953 or contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3972908_3974491	contig_1_2078201_2078953	contig_1_2078201_2078953	contig_locus_assignment	1.1.1.100	R04953	rxn05337				no_support		balanced	
rxn05338_c0	(3R)-3-Hydroxydecanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase	cpd00006_c0 + cpd11482_c0 <-- cpd00005_c0 + cpd00067_c0 + cpd11487_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2078201_2078953 or contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3972908_3974491	contig_1_2078201_2078953	contig_1_2078201_2078953	contig_locus_assignment	1.1.1.100	R04534	META:RXN-9528				no_support		balanced	
rxn05339_c0	(3R)-3-Hydroxybutanoyl-[acyl-carrier protein]:NADP+ oxidoreductase	cpd00006_c0 + cpd11478_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd11488_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2078201_2078953 or contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3972908_3974491	contig_1_2078201_2078953	contig_1_2078201_2078953	contig_locus_assignment	1.1.1.100	R04533	META:RXN-9514				no_support		balanced	
rxn05340_c0	(3R)-3-Hydroxydodecanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase	cpd00006_c0 + cpd11480_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd11489_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2078201_2078953 or contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3972908_3974491	contig_1_2078201_2078953	contig_1_2078201_2078953	contig_locus_assignment	1.1.1.100	R04964	rxn05340				no_support		balanced	
rxn05341_c0	(3R)-3-Hydroxyoctanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase	cpd00006_c0 + cpd11483_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd11490_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2078201_2078953 or contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3972908_3974491	contig_1_2078201_2078953	contig_1_2078201_2078953	contig_locus_assignment	1.1.1.100	R04536	META:RXN-9524				no_support		balanced	
rxn05342_c0	(3R)-3-Hydroxytetradecanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase	cpd00006_c0 + cpd11484_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd11491_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2078201_2078953 or contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3972908_3974491	contig_1_2078201_2078953	contig_1_2078201_2078953	contig_locus_assignment	1.1.1.100	R04566	META:RXN-9536				no_support		balanced	
rxn05343_c0	Octanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)	cpd00067_c0 + cpd11470_c0 + cpd11492_c0 --> cpd00011_c0 + cpd11487_c0 + cpd11493_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1787528_1788736 or contig_1_1946730_1945777 or contig_1_2076201_2077157 or contig_1_2079554_2080789 or contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3972908_3974491 or contig_1_414174_412960	contig_1_1787528_1788736	contig_1_1787528_1788736	contig_locus_assignment	2.3.1.179; 2.3.1.41	R04960	META:RXN-9527				no_support		balanced	
rxn05344_c0	Tetradecanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)	cpd00067_c0 + cpd11466_c0 + cpd11492_c0 --> cpd00011_c0 + cpd11485_c0 + cpd11493_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1787528_1788736 or contig_1_1946730_1945777 or contig_1_2076201_2077157 or contig_1_2079554_2080789 or contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3972908_3974491 or contig_1_414174_412960	contig_1_1787528_1788736	contig_1_1787528_1788736	contig_locus_assignment	2.3.1.179; 2.3.1.41	R04968	META:RXN-9539				no_support		balanced	
rxn05345_c0	dodecanoyl-[acyl-carrier-protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)	cpd00067_c0 + cpd11468_c0 + cpd11492_c0 --> cpd00011_c0 + cpd11491_c0 + cpd11493_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1787528_1788736 or contig_1_1946730_1945777 or contig_1_2076201_2077157 or contig_1_2079554_2080789 or contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3972908_3974491 or contig_1_414174_412960	contig_1_1787528_1788736	contig_1_1787528_1788736	contig_locus_assignment	2.3.1.179; 2.3.1.41	R04726	META:RXN-9535				no_support		balanced	
rxn05346_c0	butyryl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)	cpd00067_c0 + cpd11464_c0 + cpd11492_c0 --> cpd00011_c0 + cpd11486_c0 + cpd11493_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1787528_1788736 or contig_1_1946730_1945777 or contig_1_2076201_2077157 or contig_1_2079554_2080789 or contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3972908_3974491 or contig_1_414174_412960	contig_1_1787528_1788736	contig_1_1787528_1788736	contig_locus_assignment	2.3.1.179; 2.3.1.41	R04952	META:RXN-9516				no_support		balanced	
rxn05347_c0	Acyl-[acyl-carrier-protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)	cpd00067_c0 + cpd11492_c0 + cpd11494_c0 --> cpd00011_c0 + cpd11488_c0 + cpd11493_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1787528_1788736 or contig_1_1946730_1945777 or contig_1_2076201_2077157 or contig_1_2079554_2080789 or contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3972908_3974491 or contig_1_414174_412960	contig_1_1787528_1788736	contig_1_1787528_1788736	contig_locus_assignment	2.3.1.179; 2.3.1.41	R04355	META:3-OXOACYL-ACP-SYNTH-BASE-RXN				no_support		balanced	
rxn05348_c0	Decanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)	cpd00067_c0 + cpd11474_c0 + cpd11492_c0 --> cpd00011_c0 + cpd11489_c0 + cpd11493_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1787528_1788736 or contig_1_1946730_1945777 or contig_1_2076201_2077157 or contig_1_2079554_2080789 or contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3972908_3974491 or contig_1_414174_412960	contig_1_1787528_1788736	contig_1_1787528_1788736	contig_locus_assignment	2.3.1.179; 2.3.1.41	R04963	META:RXN-9531				no_support		balanced	
rxn05350_c0	hexanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)	cpd00067_c0 + cpd11472_c0 + cpd11492_c0 --> cpd00011_c0 + cpd11490_c0 + cpd11493_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1787528_1788736 or contig_1_1946730_1945777 or contig_1_2076201_2077157 or contig_1_2079554_2080789 or contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3972908_3974491 or contig_1_414174_412960	contig_1_1787528_1788736	contig_1_1787528_1788736	contig_locus_assignment	2.3.1.179; 2.3.1.41	R04957	META:RXN-9523				no_support		balanced	
rxn05351_c0	Tetradecanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing and thioester-hydrolysing)	cpd00006_c0 + cpd11466_c0 <-- cpd00005_c0 + cpd00067_c0 + cpd11467_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3972908_3974491	contig_1_2371200_2372852	contig_1_2371200_2372852	contig_locus_assignment	2.3.1.85; 2.3.1.86	R04967	META:RXN-9538				no_support		balanced	
rxn05352_c0	Octanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing and thioester-hydrolysing)	cpd00006_c0 + cpd11470_c0 <-- cpd00005_c0 + cpd00067_c0 + cpd11471_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3972908_3974491	contig_1_2371200_2372852	contig_1_2371200_2372852	contig_locus_assignment	2.3.1.85; 2.3.1.86	R04959	META:RXN-9526				no_support		balanced	
rxn05353_c0	Butyryl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing and thioester-hydrolysing)	cpd00006_c0 + cpd11464_c0 <-- cpd00005_c0 + cpd00067_c0 + cpd11465_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	1.3.1.10; 1.3.1.104; 1.3.1.39	R04430	rxn05353				no_support		balanced	
rxn05354_c0	Hexadecanoyl-[acyl-carrier protein:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing and thioester-hydrolysing)	cpd00006_c0 + cpd11476_c0 <-- cpd00005_c0 + cpd00067_c0 + cpd11477_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3972908_3974491	contig_1_2371200_2372852	contig_1_2371200_2372852	contig_locus_assignment	2.3.1.85; 2.3.1.86	R04970	META:RXN-9542				no_support		balanced	
rxn05355_c0	Dodecanoyl-[acyl-carrier protein]: malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing and thioester-hydrolysing)	cpd00006_c0 + cpd11468_c0 <-- cpd00005_c0 + cpd00067_c0 + cpd11469_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3972908_3974491	contig_1_2371200_2372852	contig_1_2371200_2372852	contig_locus_assignment	2.3.1.85; 2.3.1.86	R04725	META:RXN-9534				no_support		balanced	
rxn05356_c0	Decanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing and thioester-hydrolysing)	cpd00006_c0 + cpd11474_c0 <-- cpd00005_c0 + cpd00067_c0 + cpd11475_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3972908_3974491	contig_1_2371200_2372852	contig_1_2371200_2372852	contig_locus_assignment	2.3.1.85; 2.3.1.86	R04962	rxn05356				no_support		balanced	
rxn05357_c0	Hexanoyl-[acyl-carrier protein]:oxoacyl- and enoyl-reducing and thioester-hydrolysing)	cpd00006_c0 + cpd11472_c0 <-- cpd00005_c0 + cpd00067_c0 + cpd11473_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3972908_3974491	contig_1_2371200_2372852	contig_1_2371200_2372852	contig_locus_assignment	2.3.1.85; 2.3.1.86	R04956	META:RXN-9521				no_support		balanced	
rxn05465_c0	Malonyl-CoA:[acyl-carrier-protein] S-malonyltransferase	cpd00070_c0 + cpd11493_c0 --> cpd00010_c0 + cpd11492_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371200_2372852 or contig_1_2969272_2967659 or contig_1_3972908_3974491	contig_1_2371200_2372852	contig_1_2371200_2372852	contig_locus_assignment	2.3.1.39	R01626	META:MALONYL-COA-ACP-TRANSACYL-RXN				no_support		balanced	
rxn05466_c0	TRANS-RXN-173.ce	cpd00013_e0 <-- cpd00013_c0	False	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1004833_1003637	contig_1_1004833_1003637	contig_1_1004833_1003637	contig_locus_assignment			META:RXN-9615; META:TRANS-RXN0-206; META:TRANS-RXN0-544				no_support		balanced	
